"체류자격별","성별","행정구역(시군구)별","항목","단위","2023 년",
"취재(D-5)","여성","동해시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","삼척시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","속초시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","양구군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","양양군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","영월군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","원주시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","인제군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","정선군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","철원군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","춘천시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","태백시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","평창군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","홍천군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","화천군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","횡성군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","경기도","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","가평군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","고양시 덕양구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","고양시 일산동구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","고양시 일산서구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","과천시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","광명시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","광주시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","구리시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","군포시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","김포시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","남양주시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","동두천시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","부천시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","성남시 분당구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","성남시 수정구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","성남시 중원구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","수원시 권선구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","수원시 영통구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","수원시 장안구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","수원시 팔달구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","시흥시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","안산시 단원구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","안산시 상록구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","안성시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","안양시 동안구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","안양시 만안구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","양주시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","양평군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","여주시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","연천군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","오산시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","용인시 기흥구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","용인시 수지구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","용인시 처인구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","의왕시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","의정부시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","이천시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","파주시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","평택시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","포천시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","하남시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","화성시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","경상남도","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","거제시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","거창군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","고성군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","김해시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","남해군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","밀양시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","사천시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","산청군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","양산시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","의령군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","진주시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","창녕군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","창원시 마산합포구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","창원시 마산회원구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","창원시 성산구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","창원시 의창구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","창원시 진해구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","통영시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","하동군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","함안군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","함양군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","합천군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","경상북도","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","경산시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","경주시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","고령군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","구미시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","김천시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","문경시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","봉화군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","상주시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","성주군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","안동시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","영덕군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","영양군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","영주시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","영천시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","예천군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","울릉군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","울진군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","의성군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","청도군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","청송군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","칠곡군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","포항시 남구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","포항시 북구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","광주광역시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","광산구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","남구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","동구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","북구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","서구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","대구광역시","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","군위군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","남구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","달서구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","달성군","지역 및 체류자격별 등록외국인 현황[명]","명","0",
"취재(D-5)","여성","동구","지역 및 체류자격별 등록외국인 현황[명]","명","0",
